sample,channel,frame,angl,val
20180718-1252-0001,ch2,15,162.0,4908.03515625
20180718-1252-0001,ch2,15,162.0,4945.13232421875
20180718-1252-0001,ch2,15,162.0,4946.6962890625
20180718-1252-0001,ch2,15,162.0,4940.7802734375
20180718-1252-0001,ch2,15,162.0,4717.80908203125
20180718-1252-0001,ch2,15,162.0,4767.755859375
20180718-1252-0001,ch2,15,162.0,4966.81298828125
20180718-1252-0001,ch2,15,162.0,4687.97900390625
20180718-1252-0001,ch2,15,162.0,5209.5380859375
20180718-1252-0001,ch2,15,162.0,5905.345703125
20180718-1252-0001,ch2,15,162.0,6068.2626953125
20180718-1252-0001,ch2,15,162.0,6981.15234375
20180718-1252-0001,ch2,15,162.0,7770.22265625
20180718-1252-0001,ch2,15,162.0,8288.453125
20180718-1252-0001,ch2,15,162.0,8028.8251953125
20180718-1252-0001,ch2,15,162.0,7845.84716796875
20180718-1252-0001,ch2,15,162.0,7362.13037109375
20180718-1252-0001,ch2,15,162.0,5972.615234375
20180718-1252-0001,ch2,15,162.0,5260.47119140625
20180718-1252-0001,ch2,15,162.0,4604.13818359375
20180718-1252-0001,ch2,15,162.0,3330.346435546875
20180718-1252-0001,ch2,15,162.0,2912.867431640625
20180718-1252-0001,ch2,15,162.0,2580.066162109375
20180718-1252-0001,ch2,15,162.0,1961.502685546875
20180718-1252-0001,ch2,15,162.0,1961.502685546875
20180718-1252-0001,ch2,15,162.0,1832.2359619140625
20180718-1252-0001,ch2,15,162.0,1620.419677734375
20180718-1252-0001,ch2,15,162.0,1627.681640625
20180718-1252-0001,ch2,15,162.0,1650.033203125
20180718-1252-0001,ch2,15,162.0,1668.7347412109375
20180718-1252-0001,ch2,15,162.0,1737.54052734375
20180718-1252-0001,ch2,15,162.0,1709.935302734375
20180718-1252-0001,ch2,15,162.0,1628.3887939453125
20180718-1252-0001,ch2,15,162.0,1548.6917724609375
20180718-1252-0001,ch2,15,162.0,1380.397216796875
20180718-1252-0001,ch2,15,162.0,1208.3681640625
20180718-1252-0001,ch2,15,162.0,1033.7919921875
20180718-1252-0001,ch2,15,162.0,901.5040893554688
20180718-1252-0001,ch2,15,162.0,802.3898315429688
20180718-1252-0001,ch2,15,162.0,700.5767822265625
20180718-1252-0001,ch2,15,162.0,657.5291748046875
20180718-1252-0001,ch2,15,162.0,631.8475952148438
20180718-1252-0001,ch2,15,162.0,588.0673828125
20180718-1252-0001,ch2,15,162.0,581.2339477539062
20180718-1252-0001,ch2,15,162.0,577.1871337890625
20180718-1252-0001,ch2,15,162.0,574.010009765625
20180718-1252-0001,ch2,15,162.0,542.9801025390625
20180718-1252-0001,ch2,15,162.0,541.984130859375
20180718-1252-0001,ch2,15,162.0,543.05029296875
20180718-1252-0001,ch2,15,162.0,522.4697875976562
