cell,feature,time,int
cell13_01,nucl,20,-0.01629134899163789
cell13_01,nucl,21,-0.01757793285784545
cell13_01,nucl,22,-0.02478326364977855
cell13_01,nucl,23,-0.027266508853910503
cell13_01,nucl,24,-0.01796759714707328
cell13_01,nucl,25,-0.030870327102803737
cell13_01,nucl,26,-0.031670407033939946
cell13_01,nucl,27,-0.04161491637973431
cell13_01,nucl,28,-0.044208835464830225
cell13_01,nucl,29,-0.049781726512543034
cell13_01,nucl,30,-0.04771581406787994
cell13_01,nucl,31,-0.04995926586325626
cell13_01,nucl,32,-0.04136590014756509
cell13_01,nucl,33,-0.048467474176094455
cell13_01,nucl,34,-0.047450657894736785
cell13_01,nucl,35,-0.04617329685194294
cell13_01,nucl,36,-0.04621249385145105
cell13_01,nucl,37,-0.060445616084604026
cell13_01,nucl,38,-0.062405466060009754
cell13_01,nucl,39,-0.06654881947860303
cell13_01,nucl,40,-0.06085372602065904
cell13_01,nucl,41,-0.06803369404820461
cell13_01,nucl,42,-0.07115331406787999
cell13_01,nucl,43,-0.07968212001967526
cell13_01,nucl,44,-0.06213339276930637
cell13_01,nucl,45,-0.06956237702902117
cell13_01,nucl,46,-0.07599990777176581
cell13_01,nucl,47,-0.06748493605509098
cell13_01,nucl,48,-0.06503858214461378
cell13_01,nucl,49,-0.06791840875553366
cell13_01,nucl,50,-0.07921406173143135
cell13_01,nucl,51,-0.0723453639940974
cell13_01,nucl,52,-0.0706091674864731
cell13_01,nucl,53,-0.06775239793408751
cell13_01,nucl,54,-0.08027007501229712
cell13_01,nucl,55,-0.08954823536645341
cell13_01,nucl,56,-0.07929015002459419
cell13_01,nucl,57,-0.07774763280865707
cell13_01,nucl,58,-0.07536583866207576
cell13_01,nucl,59,-0.07552493236596154
cell13_01,nucl,60,-0.08326288121003433
cell13_01,nucl,61,-0.08082575012297097
cell13_01,nucl,62,-0.09104463846532208
cell13_01,nucl,63,-0.0803323290703394
cell13_01,nucl,64,-0.06772703516969986
cell13_01,nucl,65,-0.07823644244958192
cell13_01,nucl,66,-0.07004426955238566
cell13_01,nucl,67,-0.07618897565174612
cell13_01,nucl,68,-0.0698874815543531
cell13_01,nucl,69,-0.07643568617806198
cell13_01,nucl,70,-0.08421744343334973
cell13_01,nucl,71,-0.07528513895720605
cell13_01,nucl,72,-0.06768553246433838
cell13_01,nucl,73,-0.08564928676832263
cell13_01,nucl,74,-0.08376091367437277
cell13_01,nucl,75,-0.08469703025086073
cell13_01,nucl,76,-0.07854079562223318
cell13_01,nucl,77,-0.07117406542056066
cell13_01,nucl,78,-0.08786507009345793
cell13_01,nucl,79,-0.08323982415150016
cell13_01,nucl,80,-0.09056274594195772
cell13_01,nucl,81,-0.08700965322183955
cell13_01,nucl,82,-0.09241422774225284
cell13_01,nucl,83,-0.08550863871126414
cell13_01,nucl,84,-0.07760237333989173
cell13_01,nucl,85,-0.0987433903098869
cell13_01,nucl,86,-0.08522734259714705
cell13_01,nucl,87,-0.09371003443187399
cell13_01,nucl,88,-0.09670745204131818
cell13_01,nucl,89,-0.10171083374323657
cell13_01,nucl,90,-0.09681812592228228
cell13_01,nucl,91,-0.09498508976881447
cell13_01,nucl,92,-0.08934533325135266
cell13_01,nucl,93,-0.09592812346286278
cell13_01,nucl,94,-0.09634545622233151
cell13_01,nucl,95,-0.08925310501721587
cell13_01,nucl,96,-0.10094072798819476
cell13_01,nucl,97,-0.09138818863748145
cell13_01,nucl,98,-0.08703732169208057
cell13_01,nucl,99,-0.10349775577963594
cell13_01,nucl,100,-0.0985012911952779
cell13_01,nucl,101,-0.10196907279881938
cell13_01,nucl,102,-0.09444786030496792
cell13_01,nucl,103,-0.08341966920806689
cell13_01,nucl,104,-0.09362241760944419
cell13_01,nucl,105,-0.08974652606984744
cell13_01,nucl,106,-0.08644936669945884
cell13_01,nucl,107,-0.09599729463846528
cell13_01,nucl,108,-0.08787198721101816
cell13_01,nucl,109,-0.09317972208558781
cell13_01,nucl,110,-0.09834911460895221
cell13_01,nucl,111,-0.09912613748155437
cell13_01,nucl,112,-0.0912452348745696
cell13_01,nucl,113,-0.0990431320708313
cell13_01,nucl,114,-0.09381609690113137
cell13_01,nucl,115,-0.08446876537137231
cell13_01,nucl,116,-0.08314990162321687
cell13_01,nucl,117,-0.0867929168716182
cell18_01,cyto,1,0.0012301265119505744
cell18_01,cyto,2,0.004381798118052313
cell18_01,cyto,3,-0.049680075020067195
cell18_01,cyto,4,-0.04054275975007631
cell18_01,cyto,5,-0.07042723682736324
cell18_01,cyto,6,-0.07316681988891253
cell18_01,cyto,7,-0.08569293034092078
cell18_01,cyto,8,-0.09471053273763384
cell18_01,cyto,9,-0.09984667543537877
cell18_01,cyto,10,-0.09820522776908923
cell18_01,cyto,11,-0.11155781748084201
cell18_01,cyto,12,-0.11350084950096605
cell18_01,cyto,13,-0.12540307170954582
cell18_01,cyto,14,-0.12303183595038976
cell18_01,cyto,15,-0.14174848325324335
cell18_01,cyto,16,-0.1395706298278436
cell18_01,cyto,17,-0.14108085376765567
cell18_01,cyto,18,-0.16050887179825618
cell18_01,cyto,19,-0.15429531324101114
cell18_01,cyto,20,-0.1523384681970473
cell18_01,cyto,21,-0.16351090231276055
cell18_01,cyto,22,-0.15888123715580632
cell18_01,cyto,23,-0.170078995148559
cell18_01,cyto,24,-0.16783898311588044
cell18_01,cyto,25,-0.17124619566301744
cell18_01,cyto,26,-0.1688496360268218
cell18_01,cyto,27,-0.18588339659186656
cell18_01,cyto,28,-0.17815961409480946
cell18_01,cyto,29,-0.18043415868708737
cell18_01,cyto,30,-0.17509082063174633
cell18_01,cyto,31,-0.1746810342578339
