sample,channel,frame,angl,val
20180718-1315-0007,ch2,11,0,69.59891
20180718-1315-0007,ch2,11,0,72.05746
20180718-1315-0007,ch2,11,0,76.01418
20180718-1315-0007,ch2,11,0,81.514946
20180718-1315-0007,ch2,11,0,88.7143
20180718-1315-0007,ch2,11,0,97.90001
20180718-1315-0007,ch2,11,0,109.30073
20180718-1315-0007,ch2,11,0,122.954285
20180718-1315-0007,ch2,11,0,138.60156
20180718-1315-0007,ch2,11,0,155.53021
20180718-1315-0007,ch2,11,0,172.70853
20180718-1315-0007,ch2,11,0,189.0366
20180718-1315-0007,ch2,11,0,203.46225
20180718-1315-0007,ch2,11,0,215.48834
20180718-1315-0007,ch2,11,0,225.305
20180718-1315-0007,ch2,11,0,233.64075
20180718-1315-0007,ch2,11,0,241.73407
20180718-1315-0007,ch2,11,0,250.79282
20180718-1315-0007,ch2,11,0,261.63345
20180718-1315-0007,ch2,11,0,274.62775
20180718-1315-0007,ch2,11,0,289.70337
20180718-1315-0007,ch2,11,0,306.03735
20180718-1315-0007,ch2,11,0,322.726
20180718-1315-0007,ch2,11,0,338.28302
20180718-1315-0007,ch2,11,0,351.06604
20180718-1315-0007,ch2,11,0,359.57452
20180718-1315-0007,ch2,11,0,362.47858
20180718-1315-0007,ch2,11,0,359.00546
20180718-1315-0007,ch2,11,0,349.07288
20180718-1315-0007,ch2,11,0,333.53067
20180718-1315-0007,ch2,11,0,313.8385
20180718-1315-0007,ch2,11,0,292.1751
20180718-1315-0007,ch2,11,0,270.9365
20180718-1315-0007,ch2,11,0,252.28041
20180718-1315-0007,ch2,11,0,238.15402
20180718-1315-0007,ch2,11,0,230.12811
20180718-1315-0007,ch2,11,0,229.4693
20180718-1315-0007,ch2,11,0,237.34451
20180718-1315-0007,ch2,11,0,254.87947
20180718-1315-0007,ch2,11,0,282.87103
20180718-1315-0007,ch2,11,0,321.83813
20180718-1315-0007,ch2,11,0,371.5274
20180718-1315-0007,ch2,11,0,430.55573
20180718-1315-0007,ch2,11,0,496.61768
20180718-1315-0007,ch2,11,0,566.0627
20180718-1315-0007,ch2,11,0,635.03735
20180718-1315-0007,ch2,11,0,699.1465
20180718-1315-0007,ch2,11,0,753.3666
20180718-1315-0007,ch2,11,0,792.3627
20180718-1315-0007,ch2,11,0,810.06146
20180718-1315-0007,ch2,11,0,801.791
20180718-1315-0007,ch2,11,0,766.4671
20180718-1315-0007,ch2,11,0,707.8282
20180718-1315-0007,ch2,11,0,634.8192
20180718-1315-0007,ch2,11,0,558.73596
20180718-1315-0007,ch2,11,0,490.95758
20180718-1315-0007,ch2,11,0,440.57
20180718-1315-0007,ch2,11,0,413.60437
20180718-1315-0007,ch2,11,0,415.08075
20180718-1315-0007,ch2,11,0,450.04132
20180718-1315-0007,ch2,11,0,526.3257
20180718-1315-0007,ch2,11,0,655.39014
20180718-1315-0007,ch2,11,0,851.7233
20180718-1315-0007,ch2,11,0,1132.0695
20180718-1315-0007,ch2,11,0,1511.0044
20180718-1315-0007,ch2,11,0,1996.4214
20180718-1315-0007,ch2,11,0,2581.2705
20180718-1315-0007,ch2,11,0,3233.855
20180718-1315-0007,ch2,11,0,3890.4775
20180718-1315-0007,ch2,11,0,4457.638
20180718-1315-0007,ch2,11,0,4835.4473
20180718-1315-0007,ch2,11,0,4955.216
20180718-1315-0007,ch2,11,0,4812.837
20180718-1315-0007,ch2,11,0,4479.767
20180718-1315-0007,ch2,11,0,4076.8916
20180718-1315-0007,ch2,11,0,3733.6338
20180718-1315-0007,ch2,11,0,3556.3691
20180718-1315-0007,ch2,11,0,3610.3198
20180718-1315-0007,ch2,11,0,3911.9255
20180718-1315-0007,ch2,11,0,4405.6997
20180718-1315-0007,ch2,11,0,4932.385
20180718-1315-0007,ch2,11,0,5241.1772
20180718-1315-0007,ch2,11,0,5095.4023
20180718-1315-0007,ch2,11,0,4422.01
20180718-1315-0007,ch2,11,0,3371.1982
20180718-1315-0007,ch2,11,0,2235.7217
20180718-1315-0007,ch2,11,0,1291.4838
20180718-1315-0007,ch2,11,0,663.4647
20180718-1315-0007,ch2,11,0,317.94366
20180718-1315-0007,ch2,11,0,153.83363
20180718-1315-0007,ch2,11,0,83.08548
20180718-1315-0007,ch2,11,0,55.388374
20180718-1315-0007,ch2,11,0,48.048706
20180718-1315-0007,ch2,11,0,52.69793
20180718-1315-0007,ch2,11,0,66.58475
20180718-1315-0007,ch2,11,0,87.31433
20180718-1315-0007,ch2,11,0,109.546486
20180718-1315-0007,ch2,11,0,125.14325
20180718-1315-0007,ch2,11,0,126.74707
20180718-1315-0007,ch2,11,0,112.603134
20180718-1315-0007,ch2,11,0,87.571075
