sample,channel,frame,angl,val
20180718-1300-0004,ch2,8,36.0,1.5488157272338867
20180718-1300-0004,ch2,8,36.0,1.6493422985076904
20180718-1300-0004,ch2,8,36.0,2.0162181854248047
20180718-1300-0004,ch2,8,36.0,2.5948705673217773
20180718-1300-0004,ch2,8,72.0,2115.2646484375
20180718-1300-0004,ch2,8,72.0,2271.6640625
20180718-1300-0004,ch2,8,72.0,2321.691162109375
20180718-1300-0004,ch2,8,72.0,2341.009033203125
20180718-1300-0004,ch2,8,72.0,2414.7587890625
20180718-1300-0004,ch2,8,72.0,2400.37060546875
20180718-1300-0004,ch2,8,72.0,2383.09765625
20180718-1300-0004,ch2,8,72.0,2468.726318359375
20180718-1300-0004,ch2,8,72.0,2482.38818359375
20180718-1300-0004,ch2,8,72.0,2506.4658203125
20180718-1300-0004,ch2,8,72.0,2657.703369140625
20180718-1300-0004,ch2,8,72.0,2694.015869140625
20180718-1300-0004,ch2,8,72.0,2714.9921875
20180718-1300-0004,ch2,8,72.0,2781.479248046875
20180718-1300-0004,ch2,8,72.0,2736.143798828125
20180718-1300-0004,ch2,8,72.0,2662.75537109375
20180718-1300-0004,ch2,8,72.0,2567.5263671875
20180718-1300-0004,ch2,8,72.0,2409.47998046875
20180718-1300-0004,ch2,8,72.0,2283.86083984375
20180718-1300-0004,ch2,8,72.0,2163.732421875
20180718-1300-0004,ch2,8,72.0,1985.41845703125
20180718-1300-0004,ch2,8,72.0,1890.5087890625
20180718-1300-0004,ch2,8,72.0,1807.03515625
20180718-1300-0004,ch2,8,72.0,1688.727294921875
20180718-1300-0004,ch2,8,72.0,1615.512939453125
20180718-1300-0004,ch2,8,72.0,1531.35986328125
20180718-1300-0004,ch2,8,72.0,1423.7208251953125
20180718-1300-0004,ch2,8,72.0,1423.7208251953125
20180718-1300-0004,ch2,8,72.0,1298.859130859375
20180718-1300-0004,ch2,8,72.0,1173.4423828125
20180718-1300-0004,ch2,8,72.0,1013.79443359375
20180718-1300-0004,ch2,8,72.0,858.1142578125
20180718-1300-0004,ch2,8,72.0,720.5198974609375
20180718-1300-0004,ch2,8,72.0,611.613525390625
20180718-1300-0004,ch2,8,72.0,523.2542724609375
20180718-1300-0004,ch2,8,72.0,464.32135009765625
20180718-1300-0004,ch2,8,72.0,418.9263916015625
20180718-1300-0004,ch2,8,72.0,399.8642578125
20180718-1300-0004,ch2,8,72.0,396.31439208984375
20180718-1300-0004,ch2,8,72.0,374.18896484375
20180718-1300-0004,ch2,8,72.0,380.50189208984375
