0,1,2,3,4,loc,mean,prot,sample,sd
20180718-1300-0004,HPCA,cyto,5052.459999733246,1717.4961956351074,,,,,
20180718-1300-0004,HPCA,memb,1794.1375619814946,2223.3425577250064,,,,,
20180718-1300-0004,YFP,cyto,83834.54352243875,32509.66463462438,,,,,
20180718-1300-0004,YFP,memb,52379.67072002705,48416.21955732665,,,,,
